Table Name,Player Name,Player Gender,Player Years Old,Play Start Date Exact,Play End Date Exact,Total Minutes Played This Session,Play Start Date Hour,Play End Date Hour,Table Currency,Player Card Level,Session Cash Buy In Dollars,Session Chips Buy In Dollars,Session Cash Out Amount Dollars,Session Player Lost Dollars,Session Player Average Bet,Number of Bets Per Hour,Hold Percentage
AR-1,Player 2877,Female,67,5/19/2019 4:40:00 PM,5/19/2019 4:58:00 PM,18,2019-05-19 16:00:00,2019-05-19 16:00:00,$,Card Type 105,100,0,100,0,20,50,0.05260
AR-1,Player 2877,Female,67,5/19/2019 3:30:00 PM,5/19/2019 4:12:00 PM,42,2019-05-19 15:00:00,2019-05-19 16:00:00,$,Card Type 105,100,0,300,-200,80,50,0.05260
AR-1,Player 2877,Female,67,5/18/2019 7:13:00 PM,5/18/2019 7:22:00 PM,9,2019-05-18 19:00:00,2019-05-18 19:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,5/18/2019 12:06:00 AM,5/18/2019 12:16:00 AM,10,2019-05-18 00:00:00,2019-05-18 00:00:00,$,Card Type 105,100,0,40,60,40,50,0.05260
BJ-3,Player 2877,Female,67,5/17/2019 7:57:00 PM,5/17/2019 9:37:00 PM,100,2019-05-17 19:00:00,2019-05-17 21:00:00,$,Card Type 105,100,0,125,-25,10,50,0.02500
AR-1,Player 2877,Female,67,5/17/2019 7:44:00 PM,5/17/2019 7:56:00 PM,12,2019-05-17 19:00:00,2019-05-17 19:00:00,$,Card Type 105,200,0,0,200,80,50,0.05260
AR-1,Player 2877,Female,67,5/11/2019 7:26:00 PM,5/11/2019 7:50:00 PM,24,2019-05-11 19:00:00,2019-05-11 19:00:00,$,Card Type 105,200,0,150,50,40,50,0.05260
AR-1,Player 2877,Female,67,5/11/2019 10:32:00 PM,5/11/2019 11:56:00 PM,84,2019-05-11 22:00:00,2019-05-11 23:00:00,$,Card Type 105,100,0,500,-400,40,50,0.05260
AR-1,Player 2877,Female,67,5/11/2019 9:09:00 PM,5/11/2019 9:42:00 PM,33,2019-05-11 21:00:00,2019-05-11 21:00:00,$,Card Type 105,0,150,50,100,40,50,0.05260
BJ-3,Player 2877,Female,67,5/11/2019 11:40:00 PM,5/12/2019 12:00:00 AM,20,2019-05-11 23:00:00,2019-05-12 00:00:00,$,Card Type 105,50,0,25,25,10,50,0.02500
AR-1,Player 2877,Female,67,5/12/2019 7:06:00 PM,5/12/2019 7:21:00 PM,15,2019-05-12 19:00:00,2019-05-12 19:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
BJ-3,Player 2877,Female,67,5/29/2019 6:25:00 PM,5/29/2019 6:30:00 PM,5,2019-05-29 18:00:00,2019-05-29 18:00:00,$,Card Type 105,20,0,0,20,5,50,0.02500
AR-1,Player 2877,Female,67,5/29/2019 7:43:00 PM,5/29/2019 8:23:00 PM,40,2019-05-29 19:00:00,2019-05-29 20:00:00,$,Card Type 105,60,0,100,-40,30,50,0.05260
AR-1,Player 2877,Female,67,5/30/2019 4:00:00 PM,5/30/2019 4:13:00 PM,13,2019-05-30 16:00:00,2019-05-30 16:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,5/31/2019 10:20:00 PM,5/31/2019 10:45:00 PM,25,2019-05-31 22:00:00,2019-05-31 22:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,6/1/2019 12:40:00 AM,6/1/2019 12:55:00 AM,15,2019-06-01 00:00:00,2019-06-01 00:00:00,$,Card Type 105,80,0,0,80,20,50,0.05260
AR-1,Player 2877,Female,67,5/31/2019 9:06:00 PM,5/31/2019 9:35:00 PM,29,2019-05-31 21:00:00,2019-05-31 21:00:00,$,Card Type 105,100,0,0,100,10,50,0.05260
AR-1,Player 2877,Female,67,5/28/2019 4:21:00 PM,5/28/2019 4:25:00 PM,4,2019-05-28 16:00:00,2019-05-28 16:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
AR-1,Player 2877,Female,67,5/28/2019 3:52:00 PM,5/28/2019 4:11:00 PM,19,2019-05-28 15:00:00,2019-05-28 16:00:00,$,Card Type 105,220,0,0,220,40,50,0.05260
AR-1,Player 2877,Female,67,5/28/2019 1:00:00 PM,5/28/2019 1:17:00 PM,17,2019-05-28 13:00:00,2019-05-28 13:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
AR-1,Player 2877,Female,67,5/28/2019 12:00:00 PM,5/28/2019 12:35:00 PM,35,2019-05-28 12:00:00,2019-05-28 12:00:00,$,Card Type 105,200,0,5,195,40,50,0.05260
AR-1,Player 2877,Female,67,5/27/2019 5:26:00 PM,5/27/2019 5:54:00 PM,28,2019-05-27 17:00:00,2019-05-27 17:00:00,$,Card Type 105,100,0,70,30,20,50,0.05260
AR-1,Player 2877,Female,67,5/27/2019 6:30:00 PM,5/27/2019 6:50:00 PM,20,2019-05-27 18:00:00,2019-05-27 18:00:00,$,Card Type 105,100,0,0,100,30,50,0.05260
AR-1,Player 2877,Female,67,5/26/2019 8:48:00 PM,5/26/2019 9:24:00 PM,36,2019-05-26 20:00:00,2019-05-26 21:00:00,$,Card Type 105,0,100,200,-100,80,50,0.05260
AR-1,Player 2877,Female,67,5/26/2019 10:00:00 PM,5/26/2019 10:18:00 PM,18,2019-05-26 22:00:00,2019-05-26 22:00:00,$,Card Type 105,100,0,0,100,100,50,0.05260
AR-1,Player 2877,Female,67,5/26/2019 7:25:00 PM,5/26/2019 7:57:00 PM,32,2019-05-26 19:00:00,2019-05-26 19:00:00,$,Card Type 105,200,0,100,100,50,50,0.05260
AR-1,Player 2877,Female,67,5/20/2019 10:36:00 PM,5/20/2019 10:41:00 PM,5,2019-05-20 22:00:00,2019-05-20 22:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
AR-1,Player 2877,Female,67,5/21/2019 5:00:00 PM,5/21/2019 5:07:00 PM,7,2019-05-21 17:00:00,2019-05-21 17:00:00,$,Card Type 105,0,500,400,100,50,50,0.05260
AR-1,Player 2877,Female,67,5/21/2019 2:33:00 PM,5/21/2019 3:25:00 PM,52,2019-05-21 14:00:00,2019-05-21 15:00:00,$,Card Type 105,100,0,516,-416,100,50,0.05260
AR-1,Player 2877,Female,67,5/20/2019 6:51:00 PM,5/20/2019 8:25:00 PM,94,2019-05-20 18:00:00,2019-05-20 20:00:00,$,Card Type 105,200,0,100,100,80,50,0.05260
BJ-3,Player 2877,Female,67,5/21/2019 7:37:00 PM,5/21/2019 7:45:00 PM,8,2019-05-21 19:00:00,2019-05-21 19:00:00,$,Card Type 105,0,100,111,-11,25,50,0.02500
AR-1,Player 2877,Female,67,5/21/2019 6:51:00 PM,5/21/2019 7:35:00 PM,44,2019-05-21 18:00:00,2019-05-21 19:00:00,$,Card Type 105,100,0,300,-200,50,50,0.05260
AR-1,Player 2877,Female,67,5/21/2019 7:46:00 PM,5/21/2019 8:04:00 PM,18,2019-05-21 19:00:00,2019-05-21 20:00:00,$,Card Type 105,0,111,220,-109,75,50,0.05260
AR-1,Player 2877,Female,67,5/25/2019 7:13:00 PM,5/25/2019 9:08:00 PM,115,2019-05-25 19:00:00,2019-05-25 21:00:00,$,Card Type 105,201,0,405,-204,50,50,0.05260
AR-1,Player 2877,Female,67,4/16/2019 3:13:00 PM,4/16/2019 4:20:00 PM,67,2019-04-16 15:00:00,2019-04-16 16:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,4/14/2019 8:25:00 PM,4/14/2019 8:40:00 PM,15,2019-04-14 20:00:00,2019-04-14 20:00:00,$,Card Type 105,50,0,0,50,40,50,0.05260
AR-1,Player 2877,Female,67,4/14/2019 8:10:00 PM,4/14/2019 8:20:00 PM,10,2019-04-14 20:00:00,2019-04-14 20:00:00,$,Card Type 105,100,0,0,100,60,50,0.05260
AR-1,Player 2877,Female,67,4/14/2019 7:40:00 PM,4/14/2019 7:50:00 PM,10,2019-04-14 19:00:00,2019-04-14 19:00:00,$,Card Type 105,200,0,0,200,60,50,0.05260
AR-1,Player 2877,Female,67,4/13/2019 7:53:00 PM,4/13/2019 8:46:00 PM,53,2019-04-13 19:00:00,2019-04-13 20:00:00,$,Card Type 105,100,128,0,228,80,50,0.05260
AR-1,Player 2877,Female,67,4/13/2019 11:44:00 PM,4/13/2019 11:50:00 PM,6,2019-04-13 23:00:00,2019-04-13 23:00:00,$,Card Type 105,60,0,0,60,25,50,0.05260
BJ-3,Player 2877,Female,67,4/13/2019 7:03:00 PM,4/13/2019 7:50:00 PM,47,2019-04-13 19:00:00,2019-04-13 19:00:00,$,Card Type 105,100,0,128,-28,10,50,0.02500
AR-1,Player 2877,Female,67,4/12/2019 7:41:00 PM,4/12/2019 8:04:00 PM,23,2019-04-12 19:00:00,2019-04-12 20:00:00,$,Card Type 105,50,0,319,-269,60,50,0.05260
BJ-2,Player 2877,Female,67,4/12/2019 8:20:00 PM,4/12/2019 9:10:00 PM,50,2019-04-12 20:00:00,2019-04-12 21:00:00,$,Card Type 105,60,0,100,-40,5,50,0.02500
AR-1,Player 2877,Female,67,4/12/2019 5:04:00 PM,4/12/2019 5:38:00 PM,34,2019-04-12 17:00:00,2019-04-12 17:00:00,$,Card Type 105,125,0,15,110,50,50,0.05260
AR-1,Player 2877,Female,67,4/12/2019 2:53:00 PM,4/12/2019 4:34:00 PM,101,2019-04-12 14:00:00,2019-04-12 16:00:00,$,Card Type 105,100,0,705,-605,50,50,0.05260
AR-1,Player 2877,Female,67,4/12/2019 6:00:00 PM,4/12/2019 6:27:00 PM,27,2019-04-12 18:00:00,2019-04-12 18:00:00,$,Card Type 105,300,0,0,300,60,50,0.05260
AR-1,Player 2877,Female,67,4/12/2019 7:14:00 PM,4/12/2019 7:25:00 PM,11,2019-04-12 19:00:00,2019-04-12 19:00:00,$,Card Type 105,100,0,0,100,60,50,0.05260
AR-1,Player 2877,Female,67,4/12/2019 9:32:00 PM,4/12/2019 10:05:00 PM,33,2019-04-12 21:00:00,2019-04-12 22:00:00,$,Card Type 105,50,100,0,150,50,50,0.05260
AR-1,Player 2877,Female,67,4/20/2019 8:06:00 PM,4/20/2019 8:58:00 PM,52,2019-04-20 20:00:00,2019-04-20 20:00:00,$,Card Type 105,100,25,0,125,50,50,0.05260
BJ-3,Player 2877,Female,67,4/20/2019 7:45:00 PM,4/20/2019 8:06:00 PM,21,2019-04-20 19:00:00,2019-04-20 20:00:00,$,Card Type 105,0,40,5,35,5,50,0.02500
AR-1,Player 2877,Female,67,4/20/2019 7:20:00 PM,4/20/2019 7:40:00 PM,20,2019-04-20 19:00:00,2019-04-20 19:00:00,$,Card Type 105,100,0,40,60,20,50,0.05260
BJ-3,Player 2877,Female,67,4/19/2019 7:52:00 PM,4/19/2019 8:03:00 PM,11,2019-04-19 19:00:00,2019-04-19 20:00:00,$,Card Type 105,0,100,131,-31,5,50,0.02500
AR-1,Player 2877,Female,67,4/19/2019 8:31:00 PM,4/19/2019 9:11:00 PM,40,2019-04-19 20:00:00,2019-04-19 21:00:00,$,Card Type 105,0,180,200,-20,50,50,0.05260
AR-1,Player 2877,Female,67,4/20/2019 10:07:00 AM,4/20/2019 10:36:00 AM,29,2019-04-20 10:00:00,2019-04-20 10:00:00,$,Card Type 105,200,0,525,-325,50,50,0.05260
AR-1,Player 2877,Female,67,4/19/2019 11:07:00 PM,4/20/2019 12:27:00 AM,80,2019-04-19 23:00:00,2019-04-20 00:00:00,$,Card Type 105,200,0,110,90,50,50,0.05260
AR-1,Player 2877,Female,67,4/19/2019 7:07:00 PM,4/19/2019 7:43:00 PM,36,2019-04-19 19:00:00,2019-04-19 19:00:00,$,Card Type 105,100,0,728,-628,50,50,0.05260
AR-1,Player 2877,Female,67,4/19/2019 9:38:00 PM,4/19/2019 10:45:00 PM,67,2019-04-19 21:00:00,2019-04-19 22:00:00,$,Card Type 105,120,0,0,120,50,50,0.05260
AR-1,Player 2877,Female,67,4/20/2019 12:55:00 AM,4/20/2019 1:00:00 AM,5,2019-04-20 00:00:00,2019-04-20 01:00:00,$,Card Type 105,50,0,0,50,50,50,0.05260
AR-1,Player 2877,Female,67,4/19/2019 11:08:00 AM,4/19/2019 11:43:00 AM,35,2019-04-19 11:00:00,2019-04-19 11:00:00,$,Card Type 105,100,0,56,44,60,50,0.05260
AR-1,Player 2877,Female,67,4/19/2019 12:03:00 PM,4/19/2019 12:17:00 PM,14,2019-04-19 12:00:00,2019-04-19 12:00:00,$,Card Type 105,60,41,0,101,10,50,0.05260
AR-1,Player 2877,Female,67,4/23/2019 6:07:00 PM,4/23/2019 7:58:00 PM,111,2019-04-23 18:00:00,2019-04-23 19:00:00,$,Card Type 105,100,100,100,100,20,50,0.05260
AR-1,Player 2877,Female,67,4/23/2019 5:08:00 PM,4/23/2019 5:50:00 PM,42,2019-04-23 17:00:00,2019-04-23 17:00:00,$,Card Type 105,200,0,100,100,50,50,0.05260
BJ-2,Player 2877,Female,67,4/23/2019 4:29:00 PM,4/23/2019 4:40:00 PM,11,2019-04-23 16:00:00,2019-04-23 16:00:00,$,Card Type 105,25,0,0,25,5,50,0.02500
AR-1,Player 2877,Female,67,4/23/2019 2:24:00 PM,4/23/2019 2:52:00 PM,28,2019-04-23 14:00:00,2019-04-23 14:00:00,$,Card Type 105,100,0,25,75,75,50,0.05260
AR-1,Player 2877,Female,67,4/22/2019 12:14:00 PM,4/22/2019 12:25:00 PM,11,2019-04-22 12:00:00,2019-04-22 12:00:00,$,Card Type 105,200,0,4,196,20,50,0.05260
AR-1,Player 2877,Female,67,4/22/2019 1:33:00 PM,4/22/2019 2:18:00 PM,45,2019-04-22 13:00:00,2019-04-22 14:00:00,$,Card Type 105,100,0,400,-300,30,50,0.05260
AR-1,Player 2877,Female,67,4/22/2019 2:38:00 PM,4/22/2019 3:24:00 PM,46,2019-04-22 14:00:00,2019-04-22 15:00:00,$,Card Type 105,200,0,0,200,40,50,0.05260
AR-1,Player 2877,Female,67,4/23/2019 8:27:00 PM,4/23/2019 9:06:00 PM,39,2019-04-23 20:00:00,2019-04-23 21:00:00,$,Card Type 105,100,0,0,100,20,50,0.05260
AR-2,Player 2877,Female,67,5/2/2019 8:54:00 PM,5/2/2019 9:18:00 PM,24,2019-05-02 20:00:00,2019-05-02 21:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,5/1/2019 6:27:00 PM,5/1/2019 6:48:00 PM,21,2019-05-01 18:00:00,2019-05-01 18:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,5/1/2019 7:07:00 PM,5/1/2019 7:14:00 PM,7,2019-05-01 19:00:00,2019-05-01 19:00:00,$,Card Type 105,100,0,40,60,50,50,0.05260
AR-1,Player 2877,Female,67,5/1/2019 7:21:00 PM,5/1/2019 8:00:00 PM,39,2019-05-01 19:00:00,2019-05-01 20:00:00,$,Card Type 105,50,25,0,75,5,50,0.05260
BJ-3,Player 2877,Female,67,5/1/2019 7:15:00 PM,5/1/2019 7:40:00 PM,25,2019-05-01 19:00:00,2019-05-01 19:00:00,$,Card Type 105,0,40,23,17,5,50,0.02500
AR-1,Player 2877,Female,67,5/3/2019 8:19:00 PM,5/3/2019 9:12:00 PM,53,2019-05-03 20:00:00,2019-05-03 21:00:00,$,Card Type 105,100,0,300,-200,60,50,0.05260
AR-1,Player 2877,Female,67,5/3/2019 11:03:00 AM,5/3/2019 11:52:00 AM,49,2019-05-03 11:00:00,2019-05-03 11:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,4/29/2019 7:48:00 PM,4/29/2019 8:19:00 PM,31,2019-04-29 19:00:00,2019-04-29 20:00:00,$,Card Type 105,300,50,0,350,100,50,0.05260
BJ-3,Player 2877,Female,67,4/29/2019 6:57:00 PM,4/29/2019 7:47:00 PM,50,2019-04-29 18:00:00,2019-04-29 19:00:00,$,Card Type 105,50,0,50,0,5,50,0.02500
AR-1,Player 2877,Female,67,4/29/2019 6:39:00 PM,4/29/2019 6:45:00 PM,6,2019-04-29 18:00:00,2019-04-29 18:00:00,$,Card Type 105,100,0,0,100,25,50,0.05260
AR-1,Player 2877,Female,67,4/29/2019 5:55:00 PM,4/29/2019 6:00:00 PM,5,2019-04-29 17:00:00,2019-04-29 18:00:00,$,Card Type 105,100,0,0,100,25,50,0.05260
BJ-3,Player 2877,Female,67,4/30/2019 6:53:00 PM,4/30/2019 7:50:00 PM,57,2019-04-30 18:00:00,2019-04-30 19:00:00,$,Card Type 105,0,54,0,54,5,50,0.02500
AR-1,Player 2877,Female,67,4/30/2019 7:52:00 PM,4/30/2019 7:57:00 PM,5,2019-04-30 19:00:00,2019-04-30 19:00:00,$,Card Type 105,100,0,0,100,30,50,0.05260
AR-1,Player 2877,Female,67,4/30/2019 6:33:00 PM,4/30/2019 6:41:00 PM,8,2019-04-30 18:00:00,2019-04-30 18:00:00,$,Card Type 105,100,0,54,46,20,50,0.05260
BJ-3,Player 2877,Female,67,4/27/2019 7:20:00 PM,4/27/2019 8:11:00 PM,51,2019-04-27 19:00:00,2019-04-27 20:00:00,$,Card Type 105,20,0,155,-135,10,50,0.02500
AR-1,Player 2877,Female,67,4/27/2019 8:12:00 PM,4/27/2019 8:47:00 PM,35,2019-04-27 20:00:00,2019-04-27 20:00:00,$,Card Type 105,0,155,100,55,40,50,0.05260
AR-1,Player 2877,Female,67,5/10/2019 11:30:00 PM,5/10/2019 11:35:00 PM,5,2019-05-10 23:00:00,2019-05-10 23:00:00,$,Card Type 105,0,10,0,10,10,50,0.05260
AR-1,Player 2877,Female,67,5/10/2019 8:00:00 PM,5/10/2019 8:10:00 PM,10,2019-05-10 20:00:00,2019-05-10 20:00:00,$,Card Type 105,100,73,21,152,30,50,0.05260
BJ-3,Player 2877,Female,67,5/10/2019 7:50:00 PM,5/10/2019 8:00:00 PM,10,2019-05-10 19:00:00,2019-05-10 20:00:00,$,Card Type 105,100,21,94,27,5,50,0.02500
AR-1,Player 2877,Female,67,5/4/2019 2:29:00 PM,5/4/2019 3:15:00 PM,46,2019-05-04 14:00:00,2019-05-04 15:00:00,$,Card Type 105,100,0,0,100,25,50,0.05260
AR-1,Player 2877,Female,67,5/3/2019 6:53:00 PM,5/3/2019 8:00:00 PM,67,2019-05-03 18:00:00,2019-05-03 20:00:00,$,Card Type 105,370,0,0,370,60,50,0.05260
AR-1,Player 2877,Female,67,5/5/2019 7:13:00 PM,5/5/2019 7:17:00 PM,4,2019-05-05 19:00:00,2019-05-05 19:00:00,$,Card Type 105,100,0,0,100,30,50,0.05260
AR-1,Player 2877,Female,67,5/5/2019 3:46:00 PM,5/5/2019 6:44:00 PM,178,2019-05-05 15:00:00,2019-05-05 18:00:00,$,Card Type 105,100,100,550,-350,80,50,0.05260
BJ-3,Player 2877,Female,67,3/9/2019 10:12:00 PM,3/9/2019 10:28:00 PM,16,2019-03-09 22:00:00,2019-03-09 22:00:00,$,Card Type 105,0,75,29,46,10,50,0.02500
AR-1,Player 2877,Female,67,3/10/2019 8:26:00 PM,3/10/2019 9:04:00 PM,38,2019-03-10 20:00:00,2019-03-10 21:00:00,$,Card Type 105,200,0,200,0,50,50,0.05260
AR-1,Player 2877,Female,67,3/10/2019 12:41:00 AM,3/10/2019 12:55:00 AM,14,2019-03-10 00:00:00,2019-03-10 00:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,3/9/2019 6:38:00 PM,3/9/2019 7:27:00 PM,49,2019-03-09 18:00:00,2019-03-09 19:00:00,$,Card Type 105,100,0,55,45,40,50,0.05260
AR-1,Player 2877,Female,67,3/8/2019 4:05:00 PM,3/8/2019 4:20:00 PM,15,2019-03-08 16:00:00,2019-03-08 16:00:00,$,Card Type 105,100,0,105,-5,50,50,0.05260
AR-1,Player 2877,Female,67,3/8/2019 7:01:00 PM,3/8/2019 8:01:00 PM,60,2019-03-08 19:00:00,2019-03-08 20:00:00,$,Card Type 105,0,100,20,80,50,50,0.05260
AR-1,Player 2877,Female,67,3/14/2019 1:34:00 PM,3/14/2019 2:27:00 PM,53,2019-03-14 13:00:00,2019-03-14 14:00:00,$,Card Type 105,200,0,100,100,50,50,0.05260
AR-1,Player 2877,Female,67,3/14/2019 5:22:00 PM,3/14/2019 5:35:00 PM,13,2019-03-14 17:00:00,2019-03-14 17:00:00,$,Card Type 105,200,0,10,190,50,50,0.05260
AR-1,Player 2877,Female,67,3/7/2019 1:00:00 PM,3/7/2019 1:20:00 PM,20,2019-03-07 13:00:00,2019-03-07 13:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,3/7/2019 1:54:00 PM,3/7/2019 1:58:00 PM,4,2019-03-07 13:00:00,2019-03-07 13:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,3/5/2019 12:06:00 PM,3/5/2019 1:12:00 PM,66,2019-03-05 12:00:00,2019-03-05 13:00:00,$,Card Type 105,100,0,300,-200,50,50,0.05260
AR-1,Player 2877,Female,67,3/5/2019 2:32:00 PM,3/5/2019 2:45:00 PM,13,2019-03-05 14:00:00,2019-03-05 14:00:00,$,Card Type 105,0,200,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,3/5/2019 3:25:00 PM,3/5/2019 4:00:00 PM,35,2019-03-05 15:00:00,2019-03-05 16:00:00,$,Card Type 105,100,0,500,-400,50,50,0.05260
AR-1,Player 2877,Female,67,3/4/2019 8:00:00 PM,3/4/2019 8:12:00 PM,12,2019-03-04 20:00:00,2019-03-04 20:00:00,$,Card Type 105,100,0,0,100,30,50,0.05260
BJ-3,Player 2877,Female,67,3/4/2019 8:13:00 PM,3/4/2019 8:28:00 PM,15,2019-03-04 20:00:00,2019-03-04 20:00:00,$,Card Type 105,100,0,62,38,5,50,0.02500
AR-1,Player 2877,Female,67,3/4/2019 7:04:00 PM,3/4/2019 7:27:00 PM,23,2019-03-04 19:00:00,2019-03-04 19:00:00,$,Card Type 105,200,0,205,-5,50,50,0.05260
AR-1,Player 2877,Female,67,3/4/2019 8:28:00 PM,3/4/2019 9:55:00 PM,87,2019-03-04 20:00:00,2019-03-04 21:00:00,$,Card Type 105,100,60,900,-740,50,50,0.05260
AR-1,Player 2877,Female,67,3/6/2019 2:55:00 PM,3/6/2019 3:14:00 PM,19,2019-03-06 14:00:00,2019-03-06 15:00:00,$,Card Type 105,100,12,0,112,25,50,0.05260
BJ-3,Player 2877,Female,67,3/6/2019 2:25:00 PM,3/6/2019 2:50:00 PM,25,2019-03-06 14:00:00,2019-03-06 14:00:00,$,Card Type 105,100,0,62,38,10,50,0.02500
AR-1,Player 2877,Female,67,3/6/2019 3:57:00 PM,3/6/2019 4:12:00 PM,15,2019-03-06 15:00:00,2019-03-06 16:00:00,$,Card Type 105,100,0,20,80,25,50,0.05260
AR-1,Player 2877,Female,67,3/3/2019 3:43:00 PM,3/3/2019 4:04:00 PM,21,2019-03-03 15:00:00,2019-03-03 16:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
BJ-3,Player 2877,Female,67,3/2/2019 6:43:00 PM,3/2/2019 6:56:00 PM,13,2019-03-02 18:00:00,2019-03-02 18:00:00,$,Card Type 105,100,0,115,-15,10,50,0.02500
AR-1,Player 2877,Female,67,3/2/2019 8:14:00 PM,3/2/2019 8:40:00 PM,26,2019-03-02 20:00:00,2019-03-02 20:00:00,$,Card Type 105,100,110,0,210,40,50,0.05260
AR-1,Player 2877,Female,67,2/23/2019 6:43:00 PM,2/23/2019 7:23:00 PM,40,2019-02-23 18:00:00,2019-02-23 19:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,2/24/2019 12:34:00 AM,2/24/2019 1:27:00 AM,53,2019-02-24 00:00:00,2019-02-24 01:00:00,$,Card Type 105,200,0,725,-525,50,50,0.05260
AR-1,Player 2877,Female,67,2/24/2019 4:01:00 PM,2/24/2019 4:40:00 PM,39,2019-02-24 16:00:00,2019-02-24 16:00:00,$,Card Type 105,325,0,0,325,50,50,0.05260
AR-1,Player 2877,Female,67,3/1/2019 7:53:00 PM,3/1/2019 9:33:00 PM,100,2019-03-01 19:00:00,2019-03-01 21:00:00,$,Card Type 105,400,0,55,345,50,50,0.05260
AR-1,Player 2877,Female,67,2/28/2019 5:33:00 PM,2/28/2019 7:28:00 PM,115,2019-02-28 17:00:00,2019-02-28 19:00:00,$,Card Type 105,200,0,535,-335,50,50,0.05260
AR-1,Player 2877,Female,67,2/15/2019 7:52:00 PM,2/15/2019 8:24:00 PM,32,2019-02-15 19:00:00,2019-02-15 20:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,2/15/2019 10:34:00 PM,2/15/2019 11:35:00 PM,61,2019-02-15 22:00:00,2019-02-15 23:00:00,$,Card Type 105,200,0,0,200,50,50,0.05260
AR-1,Player 2877,Female,67,2/16/2019 6:50:00 PM,2/16/2019 7:15:00 PM,25,2019-02-16 18:00:00,2019-02-16 19:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
AR-1,Player 2877,Female,67,2/16/2019 7:53:00 PM,2/16/2019 8:14:00 PM,21,2019-02-16 19:00:00,2019-02-16 20:00:00,$,Card Type 105,100,0,0,100,60,50,0.05260
AR-1,Player 2877,Female,67,2/17/2019 7:43:00 PM,2/17/2019 8:05:00 PM,22,2019-02-17 19:00:00,2019-02-17 20:00:00,$,Card Type 105,200,0,0,200,100,50,0.05260
AR-1,Player 2877,Female,67,2/20/2019 8:32:00 PM,2/20/2019 8:46:00 PM,14,2019-02-20 20:00:00,2019-02-20 20:00:00,$,Card Type 105,100,0,0,100,50,50,0.05260
AR-1,Player 2877,Female,67,2/22/2019 8:00:00 PM,2/22/2019 8:58:00 PM,58,2019-02-22 20:00:00,2019-02-22 20:00:00,$,Card Type 105,0,63,5,58,25,50,0.05260
AR-1,Player 2877,Female,67,2/22/2019 7:09:00 PM,2/22/2019 7:20:00 PM,11,2019-02-22 19:00:00,2019-02-22 19:00:00,$,Card Type 105,100,0,0,100,25,50,0.05260
BJ-3,Player 2877,Female,67,2/22/2019 7:32:00 PM,2/22/2019 7:51:00 PM,19,2019-02-22 19:00:00,2019-02-22 19:00:00,$,Card Type 105,100,0,63,37,10,50,0.02500
BJ-3,Player 2877,Female,67,2/19/2019 8:35:00 PM,2/19/2019 9:06:00 PM,31,2019-02-19 20:00:00,2019-02-19 21:00:00,$,Card Type 105,100,0,105,-5,10,50,0.02500
AR-1,Player 2877,Female,67,2/18/2019 8:41:00 PM,2/18/2019 8:50:00 PM,9,2019-02-18 20:00:00,2019-02-18 20:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
AR-1,Player 2877,Female,67,2/18/2019 9:50:00 PM,2/18/2019 10:19:00 PM,29,2019-02-18 21:00:00,2019-02-18 22:00:00,$,Card Type 105,160,0,100,60,40,50,0.05260
AR-1,Player 2877,Female,67,2/19/2019 9:11:00 PM,2/19/2019 9:15:00 PM,4,2019-02-19 21:00:00,2019-02-19 21:00:00,$,Card Type 105,0,105,0,105,50,50,0.05260
BJ-3,Player 2877,Female,67,4/6/2019 10:18:00 PM,4/6/2019 10:47:00 PM,29,2019-04-06 22:00:00,2019-04-06 22:00:00,$,Card Type 105,50,0,50,0,5,50,0.02500
AR-1,Player 2877,Female,67,4/6/2019 7:48:00 PM,4/6/2019 8:10:00 PM,22,2019-04-06 19:00:00,2019-04-06 20:00:00,$,Card Type 105,100,0,0,100,40,50,0.05260
AR-1,Player 2877,Female,67,4/7/2019 2:43:00 PM,4/7/2019 3:10:00 PM,27,2019-04-07 14:00:00,2019-04-07 15:00:00,$,Card Type 105,100,0,0,100,60,50,0.05260
